       t                    x1                   y1                  x2               y2                 E         I      
           0.17590909E+02           0.19614207E+02           0.34981501E+01           0.20592448E+02           0.32570339E+01          -0.60168870E-03           0.80271820E-01
           0.17672727E+02           0.19610607E+02           0.35141955E+01           0.20590941E+02           0.32776805E+01          -0.60168870E-03           0.80271820E-01
           0.17754545E+02           0.19606991E+02           0.35302378E+01           0.20589292E+02           0.32983555E+01          -0.60168870E-03           0.80271820E-01
           0.17836364E+02           0.19603359E+02           0.35462770E+01           0.20587499E+02           0.33190583E+01          -0.60168870E-03           0.80271820E-01
           0.17918182E+02           0.19599711E+02           0.35623132E+01           0.20585563E+02           0.33397882E+01          -0.60168870E-03           0.80271820E-01
           0.18000000E+02           0.19596046E+02           0.35783463E+01           0.20583485E+02           0.33605445E+01          -0.60168870E-03           0.80271820E-01
           0.18081818E+02           0.19592365E+02           0.35943763E+01           0.20581263E+02           0.33813265E+01          -0.60168870E-03           0.80271820E-01
           0.18163636E+02           0.19588667E+02           0.36104032E+01           0.20578898E+02           0.34021336E+01          -0.60168870E-03           0.80271820E-01
           0.18245455E+02           0.19584954E+02           0.36264269E+01           0.20576390E+02           0.34229651E+01          -0.60168870E-03           0.80271820E-01
           0.18327273E+02           0.19581224E+02           0.36424476E+01           0.20573738E+02           0.34438203E+01          -0.60168870E-03           0.80271820E-01
           0.18409091E+02           0.19577478E+02           0.36584650E+01           0.20570944E+02           0.34646986E+01          -0.60168870E-03           0.80271820E-01
           0.18490909E+02           0.19573715E+02           0.36744793E+01           0.20568005E+02           0.34855994E+01          -0.60168870E-03           0.80271820E-01
           0.18572727E+02           0.19569937E+02           0.36904905E+01           0.20564924E+02           0.35065220E+01          -0.60168870E-03           0.80271820E-01
           0.18654545E+02           0.19566142E+02           0.37064984E+01           0.20561698E+02           0.35274658E+01          -0.60168870E-03           0.80271820E-01
           0.18736364E+02           0.19562331E+02           0.37225031E+01           0.20558329E+02           0.35484302E+01          -0.60168870E-03           0.80271820E-01
           0.18818182E+02           0.19558503E+02           0.37385047E+01           0.20554816E+02           0.35694145E+01          -0.60168870E-03           0.80271820E-01
           0.18900000E+02           0.19554659E+02           0.37545030E+01           0.20551158E+02           0.35904180E+01          -0.60168870E-03           0.80271820E-01
           0.18981818E+02           0.19550799E+02           0.37704980E+01           0.20547355E+02           0.36114403E+01          -0.60168870E-03           0.80271820E-01
           0.19063636E+02           0.19546923E+02           0.37864899E+01           0.20543407E+02           0.36324807E+01          -0.60168870E-03           0.80271820E-01
           0.19145455E+02           0.19543031E+02           0.38024784E+01           0.20539315E+02           0.36535384E+01          -0.60168870E-03           0.80271820E-01
           0.19227273E+02           0.19539122E+02           0.38184637E+01           0.20535076E+02           0.36746130E+01          -0.60168870E-03           0.80271820E-01
           0.19309091E+02           0.19535197E+02           0.38344457E+01           0.20530692E+02           0.36957038E+01          -0.60168870E-03           0.80271820E-01
           0.19390909E+02           0.19531256E+02           0.38504244E+01           0.20526161E+02           0.37168101E+01          -0.60168870E-03           0.80271820E-01
           0.19472727E+02           0.19527298E+02           0.38663998E+01           0.20521483E+02           0.37379314E+01          -0.60168870E-03           0.80271820E-01
           0.19554545E+02           0.19523324E+02           0.38823718E+01           0.20516658E+02           0.37590670E+01          -0.60168870E-03           0.80271820E-01
           0.19636364E+02           0.19519334E+02           0.38983406E+01           0.20511685E+02           0.37802163E+01          -0.60168870E-03           0.80271820E-01
           0.19718182E+02           0.19515328E+02           0.39143059E+01           0.20506564E+02           0.38013787E+01          -0.60168870E-03           0.80271820E-01
           0.19800000E+02           0.19511306E+02           0.39302680E+01           0.20501294E+02           0.38225534E+01          -0.60168870E-03           0.80271820E-01
           0.19881818E+02           0.19507267E+02           0.39462266E+01           0.20495875E+02           0.38437400E+01          -0.60168870E-03           0.80271820E-01
           0.19963636E+02           0.19503212E+02           0.39621819E+01           0.20490306E+02           0.38649377E+01          -0.60168870E-03           0.80271820E-01
           0.20045455E+02           0.19499141E+02           0.39781337E+01           0.20484587E+02           0.38861458E+01          -0.60168870E-03           0.80271820E-01
           0.20127273E+02           0.19495054E+02           0.39940822E+01           0.20478716E+02           0.39073638E+01          -0.60168870E-03           0.80271820E-01
           0.20209091E+02           0.19490950E+02           0.40100272E+01           0.20472693E+02           0.39285910E+01          -0.60168870E-03           0.80271820E-01
           0.20290909E+02           0.19486830E+02           0.40259688E+01           0.20466518E+02           0.39498267E+01          -0.60168870E-03           0.80271820E-01
           0.20372727E+02           0.19482694E+02           0.40419069E+01           0.20460189E+02           0.39710702E+01          -0.60168870E-03           0.80271820E-01
           0.20454545E+02           0.19478542E+02           0.40578416E+01           0.20453706E+02           0.39923208E+01          -0.60168870E-03           0.80271820E-01
           0.20536364E+02           0.19474374E+02           0.40737728E+01           0.20447068E+02           0.40135779E+01          -0.60168870E-03           0.80271820E-01
           0.20618182E+02           0.19470189E+02           0.40897005E+01           0.20440274E+02           0.40348407E+01          -0.60168870E-03           0.80271820E-01
           0.20700000E+02           0.19465988E+02           0.41056248E+01           0.20433324E+02           0.40561086E+01          -0.60168870E-03           0.80271820E-01
           0.20781818E+02           0.19461771E+02           0.41215455E+01           0.20426216E+02           0.40773807E+01          -0.60168870E-03           0.80271820E-01
           0.20863636E+02           0.19457538E+02           0.41374627E+01           0.20418949E+02           0.40986564E+01          -0.60168870E-03           0.80271820E-01
